lat,lon,start,end,note
-22.358608860809085,-40.08973061905181,2024-02-24,2024-03-04,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-03-15,2024-03-24,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-04-04,2024-04-08,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-04-14,2024-04-18,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-04-24,2024-05-03,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-05-09,2024-07-22,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-07-28,2024-09-05,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-09-11,2024-10-10,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-10-21,2024-11-04,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-12-10,2024-12-14,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2024-12-20,2024-12-29,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-01-04,2025-01-13,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-01-19,2025-01-28,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-02-03,2025-03-14,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-03-30,2025-04-13,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-05-04,2025-05-13,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-06-03,2025-07-07,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-07-13,2025-07-17,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-07-23,2025-07-24,possible venting from flaring dataset
-22.358608860809085,-40.08973061905181,2025-07-28,2025-07-28,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2016-03-12,2016-06-09,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2016-06-30,2016-07-19,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2016-08-29,2016-10-27,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2016-11-07,2016-11-26,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2016-12-07,2016-12-16,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2017-01-26,2017-03-16,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2017-04-06,2017-05-15,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2017-06-25,2017-08-03,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2017-08-19,2017-08-23,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2017-09-13,2017-10-22,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2017-11-17,2017-11-26,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2017-12-07,2017-12-21,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2017-12-27,2018-01-30,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-02-10,2018-02-14,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-02-20,2018-03-16,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-03-27,2018-04-05,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-05-01,2018-05-05,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-05-11,2018-05-25,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-06-25,2018-08-03,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-08-14,2018-08-18,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-09-03,2018-09-07,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-09-13,2018-09-17,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-10-13,2018-10-17,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-11-02,2018-11-06,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-11-27,2018-12-01,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2018-12-12,2018-12-26,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-01-01,2019-02-19,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-02-25,2019-03-21,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-04-06,2019-04-25,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-05-11,2019-05-15,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-05-21,2019-05-30,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-06-05,2019-07-19,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-07-25,2019-08-03,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-08-19,2019-08-23,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-08-29,2019-09-12,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-09-18,2019-09-27,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-10-03,2019-11-01,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-11-17,2019-11-21,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2019-12-17,2020-01-20,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-01-26,2020-02-09,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-02-15,2020-02-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-03-11,2020-03-20,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-04-05,2020-04-09,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-04-20,2020-05-04,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-05-10,2020-05-14,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-05-20,2020-05-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-05-30,2020-06-03,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-06-09,2020-07-03,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-07-09,2020-09-01,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-09-07,2020-09-21,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-09-27,2020-10-06,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-10-17,2020-10-21,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-11-16,2020-11-25,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-12-01,2020-12-25,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2020-12-31,2021-02-08,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-02-24,2021-03-05,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-03-16,2021-04-14,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-04-20,2021-04-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-04-30,2021-05-04,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-05-20,2021-05-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-05-30,2021-06-08,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-06-24,2021-07-03,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-07-09,2021-07-18,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-08-18,2021-09-06,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-09-12,2021-09-16,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-09-22,2021-10-11,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-11-06,2021-11-10,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-11-16,2021-11-30,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-12-11,2021-12-15,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2021-12-26,2021-12-30,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-01-05,2022-01-09,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-01-15,2022-01-29,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-02-09,2022-02-18,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-02-24,2022-03-10,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-03-16,2022-03-20,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-03-26,2022-03-30,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-04-05,2022-04-14,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-04-20,2022-05-04,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-05-10,2022-05-19,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-05-25,2022-06-03,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-06-24,2022-08-07,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-08-13,2022-08-17,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-08-28,2022-09-01,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-10-02,2022-10-06,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-10-27,2022-10-31,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-11-06,2022-11-15,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2022-12-06,2022-12-15,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-01-10,2023-01-19,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-01-30,2023-02-23,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-03-01,2023-03-15,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-03-21,2023-04-04,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-04-15,2023-04-29,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-05-15,2023-05-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-05-30,2023-06-13,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-06-24,2023-07-13,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-07-24,2023-07-28,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-08-03,2023-08-07,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-08-13,2023-08-27,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-09-02,2023-09-06,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-09-12,2023-09-26,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-10-07,2023-10-26,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-11-11,2023-11-20,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-12-01,2023-12-15,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2023-12-21,2023-12-25,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-01-10,2024-02-03,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-02-09,2024-02-28,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-03-05,2024-03-09,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-03-15,2024-03-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-05-19,2024-05-28,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-06-03,2024-06-17,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-06-23,2024-07-12,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-07-18,2024-08-26,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-09-01,2024-09-05,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-09-11,2024-09-25,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-10-01,2024-10-10,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-10-26,2024-11-04,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-11-10,2024-11-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-12-05,2024-12-19,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2024-12-25,2024-12-29,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-01-04,2025-01-08,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-01-14,2025-01-28,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-02-03,2025-03-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-04-04,2025-04-13,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-04-19,2025-04-28,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-05-04,2025-05-13,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-05-24,2025-06-02,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-06-08,2025-07-02,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-07-05,2025-07-07,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-07-13,2025-07-24,possible venting from flaring dataset
-22.35794149762648,-40.206586043296326,2025-07-28,2025-07-28,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2016-03-12,2016-04-10,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2016-08-29,2016-10-27,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2016-12-17,2017-01-25,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2017-02-15,2017-05-15,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2017-06-05,2017-06-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2017-07-30,2017-08-03,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2017-08-19,2017-09-07,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2017-09-13,2017-10-17,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2017-11-17,2017-12-01,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2017-12-07,2017-12-16,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2017-12-27,2018-01-10,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-01-16,2018-01-30,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-02-05,2018-02-14,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-02-20,2018-03-06,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-03-12,2018-03-16,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-03-22,2018-04-05,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-04-11,2018-04-15,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-04-21,2018-05-05,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-05-11,2018-05-30,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-07-10,2018-07-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-08-09,2018-08-13,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-08-24,2018-08-28,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-09-03,2018-09-07,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-09-13,2018-09-17,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-09-23,2018-09-27,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-10-13,2018-10-17,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-11-02,2018-11-06,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2018-12-12,2018-12-26,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-01-01,2019-01-30,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-02-05,2019-02-19,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-02-25,2019-03-01,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-03-07,2019-03-21,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-04-01,2019-04-15,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-04-21,2019-05-15,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-05-21,2019-05-25,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-06-05,2019-06-14,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-06-20,2019-08-03,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-08-19,2019-08-23,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-08-29,2019-09-12,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-10-08,2019-11-06,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-11-22,2019-12-01,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-12-17,2019-12-21,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2019-12-27,2020-01-05,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-01-11,2020-01-20,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-01-26,2020-02-14,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-02-20,2020-02-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-03-11,2020-03-20,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-04-05,2020-04-09,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-04-30,2020-05-04,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-05-10,2020-05-14,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-05-20,2020-05-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-05-30,2020-06-03,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-06-09,2020-07-03,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-07-09,2020-08-22,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-08-28,2020-09-01,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-09-12,2020-09-21,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-09-27,2020-10-06,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-10-17,2020-10-31,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-11-16,2020-11-20,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-11-26,2020-11-30,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-12-06,2020-12-25,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2020-12-31,2021-01-19,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-01-25,2021-01-29,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-02-04,2021-02-08,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-02-24,2021-03-05,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-03-21,2021-04-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-04-30,2021-05-14,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-05-20,2021-06-08,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-06-24,2021-07-03,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-07-09,2021-07-13,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-08-03,2021-08-07,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-08-18,2021-09-06,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-09-12,2021-09-16,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-11-06,2021-11-10,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-12-11,2021-12-15,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2021-12-26,2021-12-30,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-01-20,2022-01-29,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-02-14,2022-02-18,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-02-24,2022-03-20,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-03-26,2022-03-30,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-04-05,2022-04-14,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-04-20,2022-04-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-05-15,2022-06-03,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-06-24,2022-08-07,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-08-13,2022-08-17,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-08-28,2022-09-06,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-10-12,2022-10-16,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-10-27,2022-10-31,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-11-06,2022-11-15,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2022-12-06,2022-12-25,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-01-10,2023-01-19,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-01-30,2023-03-05,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-03-16,2023-04-04,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-04-15,2023-04-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-06-04,2023-06-13,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-06-19,2023-06-23,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-06-29,2023-07-03,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-07-19,2023-08-07,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-08-13,2023-08-27,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-09-02,2023-09-06,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-09-12,2023-09-16,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-10-07,2023-10-16,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-10-22,2023-10-26,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-11-11,2023-11-25,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2023-12-16,2023-12-25,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-01-10,2024-01-19,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-01-25,2024-02-18,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-02-24,2024-03-04,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-03-15,2024-03-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-04-14,2024-04-18,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-04-24,2024-05-08,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-05-14,2024-05-18,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-05-24,2024-05-28,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-06-03,2024-07-22,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-07-28,2024-08-26,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-09-01,2024-09-05,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-09-11,2024-09-15,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-09-26,2024-10-10,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-10-21,2024-11-04,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-11-15,2024-11-19,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-12-10,2024-12-14,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2024-12-20,2024-12-29,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-01-04,2025-01-13,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-01-19,2025-01-28,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-02-03,2025-02-27,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-03-05,2025-03-09,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-03-15,2025-03-19,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-03-30,2025-04-13,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-05-04,2025-05-13,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-05-19,2025-05-23,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-06-08,2025-07-07,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-07-23,2025-07-24,possible venting from flaring dataset
-22.34249517151362,-40.07993865513655,2025-07-28,2025-07-28,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2016-03-12,2016-05-20,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2016-08-09,2016-10-07,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2016-11-07,2016-12-16,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2017-01-26,2017-05-15,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2017-06-05,2017-07-29,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2017-08-19,2017-09-07,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2017-09-28,2017-10-22,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2017-11-17,2017-12-01,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2017-12-07,2017-12-21,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2017-12-27,2018-01-30,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-02-10,2018-02-14,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-02-20,2018-03-16,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-04-21,2018-04-25,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-05-01,2018-05-25,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-05-31,2018-06-04,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-06-10,2018-06-14,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-06-25,2018-06-29,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-07-05,2018-08-03,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-08-14,2018-08-28,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-09-03,2018-09-07,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-10-03,2018-10-07,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-10-13,2018-10-17,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-10-23,2018-10-27,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-11-02,2018-11-06,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-11-27,2018-12-01,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2018-12-12,2018-12-26,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2019-01-01,2019-02-19,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2019-02-25,2019-03-21,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2019-04-06,2019-04-15,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2019-05-01,2019-05-15,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2019-05-21,2019-07-04,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2019-07-15,2019-07-19,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2019-07-25,2019-08-03,possible venting from flaring dataset
-22.25375534050032,-40.32998793284752,2019-08-19,2019-08-23,possible venting from flaring dataset
